customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,daily.account,Qtd.Servicos,total_servicos
0853-TWRVK,False,Male,False,True,False,72,True,True,Fiber optic,True,True,True,True,False,True,Two year,False,Bank transfer (automatic),105.6,7581.5,3.5099537037037036,7,7
0854-UYHZD,False,Female,False,True,True,13,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.55,265.3,0.6802564102564103,1,1
0856-NAOES,False,Male,False,False,False,6,True,False,DSL,False,False,True,False,True,False,Month-to-month,False,Mailed check,60.9,414.1,2.3005555555555555,3,3
0859-YGKFW,False,Male,False,True,True,18,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),20.05,345.9,0.6405555555555555,1,1
0862-PRCBS,False,Female,False,True,True,68,True,True,Fiber optic,False,True,False,True,True,True,Two year,True,Credit card (automatic),103.75,7039.45,3.4507107843137255,6,6
0864-FVJNJ,False,Female,False,True,True,64,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Electronic check,113.35,7222.75,3.761848958333333,8,8
0866-QLSIR,True,Female,False,False,False,34,True,True,DSL,True,True,False,True,False,False,One year,True,Mailed check,64.4,2088.75,2.047794117647059,5,5
0867-LDTTC,False,Male,False,False,False,5,True,False,DSL,False,False,True,True,True,True,Month-to-month,False,Bank transfer (automatic),75.15,392.65,2.6176666666666666,5,5
0867-MKZVY,True,Female,False,True,False,20,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,82.4,1592.35,2.6539166666666665,3,3
0868-VJRDR,False,Male,False,True,False,64,True,False,Fiber optic,True,True,False,True,True,True,Two year,True,Credit card (automatic),104.05,6605.55,3.440390625,6,6
0869-PAPRP,False,Female,True,True,False,26,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),85.7,2067.0,2.65,3,3
0870-VEMYL,True,Female,False,False,False,5,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Credit card (automatic),53.85,259.8,1.732,3,3
0871-OPBXW,False,Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.05,39.25,0.6541666666666667,1,1
0871-URUWO,True,Male,False,True,False,13,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),102.25,1359.0,3.4846153846153847,5,5
0872-CASZJ,False,Male,False,True,False,59,True,True,DSL,True,False,False,True,False,True,One year,True,Mailed check,69.1,4096.9,2.3146327683615815,5,5
0872-JCPIB,False,Male,False,False,False,17,True,True,DSL,True,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),65.75,1111.2,2.1788235294117646,4,4
0872-NXJYS,True,Female,False,False,False,9,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.55,723.4,2.679259259259259,2,2
0875-CABNR,True,Female,True,False,False,10,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),84.6,865.55,2.8851666666666667,3,3
0876-WDUUZ,True,Female,False,False,False,5,True,False,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Credit card (automatic),85.4,425.9,2.8393333333333333,3,3
0877-SDMBN,True,Female,False,False,False,54,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Bank transfer (automatic),103.95,5639.05,3.480895061728395,6,6
0880-FVFWF,False,Male,False,False,False,56,True,True,Fiber optic,True,True,False,False,False,False,Month-to-month,True,Electronic check,86.4,4922.4,2.9299999999999997,4,4
0880-TKATG,True,Male,False,True,True,4,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Electronic check,101.15,385.9,3.2158333333333333,5,5
0883-EIBTI,True,Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.5,31.55,0.5258333333333334,1,1
0885-HMGPY,False,Male,False,False,False,62,True,True,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),69.4,4237.5,2.278225806451613,6,6
0886-QGENL,True,Female,True,True,False,27,True,False,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Electronic check,101.25,2754.45,3.400555555555555,5,5
0887-HJGAR,True,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.7,45.7,1.5233333333333334,1,1
0887-WBJVH,False,Female,False,True,False,53,True,False,Fiber optic,False,False,False,True,True,True,One year,True,Electronic check,93.45,4872.2,3.064276729559748,4,4
0895-DQHEW,True,Male,False,True,False,54,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,104.3,5278.15,3.258117283950617,6,6
0895-LMRSF,False,Male,False,False,False,23,True,False,DSL,False,False,False,False,True,True,One year,True,Bank transfer (automatic),64.9,1509.8,2.1881159420289853,3,3
0895-LNKRC,False,Male,False,True,True,6,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.45,113.5,0.6305555555555555,1,1
0895-UADGO,False,Male,False,False,True,8,False,False,DSL,True,False,False,True,False,True,Two year,True,Mailed check,44.55,343.45,1.4310416666666665,3,3
0897-FEGMU,True,Female,False,True,False,11,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,99.5,1056.95,3.202878787878788,5,5
0898-XCGTF,False,Male,False,True,False,61,True,True,Fiber optic,False,False,False,False,True,True,One year,True,Bank transfer (automatic),96.5,5673.7,3.100382513661202,4,4
0899-LIIBW,False,Male,False,True,False,34,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Electronic check,100.85,3527.3,3.458137254901961,5,5
0899-WZRSD,False,Male,False,False,False,56,True,True,Fiber optic,True,False,False,True,True,True,Month-to-month,True,Mailed check,105.35,5794.45,3.4490773809523807,6,6
0902-RFHOF,False,Male,False,False,False,38,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.1,730.1,0.6404385964912281,1,1
0902-XKXPN,False,Male,False,True,True,69,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.2,1376.5,0.664975845410628,1,1
0906-QVPMS,False,Male,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),115.15,8349.45,3.8654861111111116,8,8
0907-HQNTS,False,Female,True,True,False,70,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),113.0,7987.6,3.8036190476190477,8,8
0909-SDHNU,False,Female,False,False,True,7,False,False,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,29.8,201.95,0.9616666666666666,1,1
0909-SELIE,False,Male,False,True,False,61,True,True,DSL,True,True,True,True,False,True,Two year,True,Bank transfer (automatic),80.8,4860.85,2.65620218579235,7,7
0910-AJOHQ,False,Female,False,False,False,64,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),115.1,7334.05,3.8198177083333333,8,8
0913-XWSCN,False,Male,False,True,True,55,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),85.5,4713.4,2.8566060606060604,3,3
0916-KNFAJ,False,Male,False,True,False,61,True,True,DSL,True,False,True,False,False,True,Two year,True,Mailed check,69.9,4226.7,2.3096721311475408,5,5
0916-QOFDP,False,Female,True,True,True,14,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.8,1346.3,3.2054761904761904,4,4
0917-EZOLA,True,Male,True,True,False,72,True,True,Fiber optic,False,True,True,False,True,True,Two year,True,Bank transfer (automatic),104.15,7689.95,3.560162037037037,6,6
0921-OHLVP,False,Male,False,False,False,22,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,83.05,1799.3,2.726212121212121,3,3
0923-PNFUB,True,Female,False,False,False,3,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,False,Electronic check,83.75,247.25,2.7472222222222222,3,3
0924-BJCRC,False,Female,True,True,False,60,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Electronic check,89.45,5294.6,2.9414444444444445,4,4
0925-VYDLG,True,Female,False,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,75.25,242.0,2.688888888888889,2,2
0927-CNGRH,False,Male,False,False,True,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.55,19.55,0.6516666666666667,1,1
0927-LCSMG,True,Male,False,False,False,7,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Mailed check,74.65,544.55,2.5930952380952377,2,2
0928-JMXNP,False,Male,True,True,False,4,False,False,DSL,False,False,True,False,False,False,Month-to-month,True,Electronic check,29.9,118.25,0.9854166666666667,1,1
0928-XUTSN,False,Female,False,False,False,13,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.5,1011.8,2.594358974358974,2,2
0929-HYQEW,False,Male,False,False,False,3,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,50.15,160.85,1.7872222222222223,2,2
0929-PECLO,False,Female,True,False,False,63,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Bank transfer (automatic),89.6,5538.8,2.9305820105820106,4,4
0930-EHUZA,False,Female,False,False,False,36,True,False,DSL,True,True,True,True,True,False,One year,True,Mailed check,76.35,2606.35,2.413287037037037,6,6
0931-MHTEM,False,Female,False,False,False,54,True,False,Fiber optic,True,True,False,False,True,True,One year,True,Credit card (automatic),100.05,5299.65,3.2713888888888887,5,5
0932-YIXYU,False,Female,False,False,False,47,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),20.25,1029.8,0.730354609929078,1,1
0936-NQLJU,False,Female,False,True,False,41,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),20.65,875.55,0.7118292682926829,1,1
0939-EREMR,False,Female,False,False,True,13,True,False,DSL,False,False,True,True,False,False,Month-to-month,False,Mailed check,53.45,718.1,1.8412820512820514,3,3
0939-YAPAF,True,Female,False,False,False,35,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.25,3527.6,3.3596190476190477,5,5
0940-OUQEC,True,Male,False,False,False,10,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),80.7,788.8,2.6293333333333333,3,3
0942-KOWSM,False,Female,False,True,True,30,True,False,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),80.8,2369.3,2.6325555555555558,6,6
0943-ZQPXH,False,Male,False,True,True,44,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),92.95,4122.9,3.1234090909090906,4,4
0945-TSONX,False,Female,False,True,True,47,True,True,DSL,True,True,False,True,True,True,Two year,True,Credit card (automatic),85.3,4107.25,2.9129432624113476,7,7
0946-CLJTI,True,Male,True,True,False,58,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,98.7,5812.6,3.3405747126436784,5,5
0946-FKYTX,False,Male,False,False,False,52,False,False,DSL,False,True,False,False,False,False,One year,False,Mailed check,30.1,1623.4,1.0406410256410257,1,1
0947-IDHRQ,True,Female,False,False,False,7,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Mailed check,80.3,526.7,2.508095238095238,2,2
0947-MUGVO,True,Male,True,True,False,20,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,73.65,1463.5,2.4391666666666665,2,2
0950-TZGED,False,Male,False,False,False,56,True,True,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),25.95,1444.05,0.8595535714285714,2,2
0952-KMEEH,True,Male,False,False,False,13,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,False,Mailed check,98.15,1230.25,3.1544871794871794,5,5
0953-LGOVU,False,Male,False,True,True,12,False,False,DSL,False,True,False,True,False,False,Month-to-month,False,Mailed check,35.5,432.25,1.2006944444444445,2,2
0956-ACVZC,False,Female,False,False,False,54,True,False,Fiber optic,False,False,True,False,True,True,One year,True,Credit card (automatic),94.1,5060.9,3.124012345679012,4,4
0956-SYCWG,False,Female,False,False,False,13,True,False,No,False,False,False,False,False,False,One year,False,Electronic check,19.65,244.8,0.6276923076923078,1,1
0958-YHXGP,False,Female,False,False,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,69.9,497.3,2.368095238095238,1,1
0959-WHOKV,False,Male,False,False,False,42,True,True,Fiber optic,True,True,True,False,False,True,One year,True,Electronic check,99.0,4298.45,3.4114682539682537,6,6
0960-HUWBM,False,Male,False,True,True,65,True,True,Fiber optic,False,False,True,True,True,True,Two year,True,Bank transfer (automatic),104.1,6700.05,3.435923076923077,6,6
0961-ZWLVI,False,Male,False,False,True,49,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Credit card (automatic),109.2,5290.45,3.5989455782312922,7,7
0962-CQPWQ,False,Female,False,True,True,62,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.3,1296.15,0.6968548387096775,1,1
0963-ZBDRN,True,Male,False,False,False,32,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,96.2,3183.4,3.3160416666666666,4,4
0967-BMLBD,False,Female,False,True,True,11,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,20.0,196.35,0.595,1,1
0968-FTNYZ,False,Female,False,False,True,13,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Electronic check,56.0,764.55,1.9603846153846152,3,3
0968-GSIKN,True,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.8,70.8,2.36,1,1
0969-RGKCU,False,Male,False,True,True,37,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),19.8,677.05,0.6099549549549549,1,1
0970-ETWGE,True,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.55,89.55,2.985,3,3
0970-QXPXW,False,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.65,19.65,0.6549999999999999,1,1
0971-QIFJK,False,Female,False,True,False,69,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.25,1641.8,0.7931400966183575,2,2
0973-KYVNF,False,Female,False,True,True,72,True,False,DSL,True,True,True,False,True,False,Two year,True,Credit card (automatic),70.65,5011.15,2.3199768518518518,5,5
0975-UYDTX,False,Female,False,True,False,26,True,True,DSL,True,True,True,True,True,True,One year,True,Credit card (automatic),90.1,2312.55,2.9648076923076925,8,8
0975-VOOVL,False,Female,False,False,False,3,False,False,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,29.2,98.5,1.0944444444444446,1,1
0979-MOZQI,False,Male,False,True,False,62,False,False,DSL,False,False,False,True,True,False,Two year,True,Bank transfer (automatic),39.0,2337.45,1.2566935483870967,2,2
0979-PHULV,True,Male,False,True,True,69,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),99.45,7007.6,3.385314009661836,5,5
0980-FEXWF,False,Male,False,True,True,26,True,False,DSL,False,False,True,False,False,False,One year,False,Mailed check,50.35,1285.8,1.6484615384615384,2,2
0980-PVMRC,False,Female,False,True,True,40,False,False,DSL,False,True,False,False,True,True,Month-to-month,True,Electronic check,50.85,2036.55,1.697125,3,3
0983-TATYJ,False,Female,False,True,False,33,True,False,DSL,False,False,False,True,False,False,One year,True,Mailed check,51.45,1758.9,1.7766666666666668,2,2
0988-AADSA,False,Female,False,True,True,72,True,True,DSL,True,True,True,True,False,True,Two year,False,Bank transfer (automatic),80.85,5824.75,2.6966435185185187,7,7
0988-JRWWP,False,Female,False,False,False,3,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,54.2,140.4,1.56,2,2
0991-BRRFB,True,Male,False,False,False,18,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,49.4,874.8,1.6199999999999999,2,2
0993-OSGPT,False,Female,True,True,False,68,True,False,DSL,False,True,True,True,False,False,One year,True,Bank transfer (automatic),60.65,3975.9,1.9489705882352941,4,4
0997-YTLNY,False,Female,False,False,True,19,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,48.8,953.65,1.6730701754385964,2,2
0999-QXNSA,False,Male,True,False,True,7,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.75,344.2,1.639047619047619,1,1
1000-AJSLD,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.1,20.1,0.67,1,1
1004-NOZNR,False,Male,True,False,True,56,True,False,Fiber optic,True,False,False,False,True,True,One year,False,Credit card (automatic),94.8,5264.3,3.133511904761905,4,4
1009-IRMNA,True,Female,False,False,False,7,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),20.0,137.6,0.6552380952380952,1,1
1010-DIAUQ,True,Male,False,False,False,5,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),96.5,492.55,3.283666666666667,4,4
1013-QCWAM,False,Female,True,True,False,66,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.8,6690.75,3.379166666666667,5,5
1015-JPFYW,False,Male,False,False,True,7,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.45,136.75,0.6511904761904762,1,1
1015-OWJKI,False,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.05,19.05,0.635,1,1
1016-DJTSV,False,Male,True,False,False,8,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.7,572.85,2.3868750000000003,1,1
1017-FBQMM,False,Female,False,True,True,62,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Credit card (automatic),106.05,6703.5,3.604032258064516,6,6
1020-JPQOW,False,Female,False,True,False,56,True,True,Fiber optic,False,True,True,True,False,False,Month-to-month,False,Electronic check,90.55,5116.6,3.0455952380952382,5,5
1022-RKXDR,False,Female,False,False,False,41,True,True,No,False,False,False,False,False,False,One year,True,Mailed check,24.85,962.25,0.7823170731707317,2,2
1023-BQXZE,False,Male,False,False,False,57,True,False,DSL,True,False,True,False,True,True,Two year,True,Bank transfer (automatic),74.35,4317.35,2.5247660818713453,5,5
1024-GUALD,True,Female,False,True,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,24.8,24.8,0.8266666666666667,0,0
1024-KPRBB,False,Female,False,False,False,38,True,False,Fiber optic,False,False,False,False,True,True,One year,True,Mailed check,89.1,3342.0,2.931578947368421,3,3
1024-VRZHF,True,Male,False,True,False,11,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.95,825.7,2.5021212121212124,2,2
1025-FALIX,False,Female,False,False,False,26,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),69.05,1815.65,2.3277564102564106,1,1
1027-LKKQQ,False,Female,False,True,True,72,True,False,DSL,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),80.45,5886.85,2.7253935185185187,6,6
1028-FFNJK,False,Male,True,True,False,30,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,101.5,2917.65,3.2418333333333336,5,5
1029-QFBEN,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.55,19.55,0.6516666666666667,1,1
1031-IIDEO,True,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.85,70.85,2.3616666666666664,1,1
1032-MAELW,False,Female,False,True,True,68,True,True,DSL,True,True,True,True,False,True,One year,True,Electronic check,78.45,5333.35,2.614387254901961,7,7
1035-IPQPU,False,Female,True,True,False,63,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,103.5,6479.4,3.428253968253968,6,6
1036-GUDCL,False,Male,False,True,True,60,True,False,DSL,True,True,False,True,True,True,Month-to-month,True,Credit card (automatic),79.05,4663.4,2.5907777777777774,6,6
1038-RQOST,False,Male,False,True,True,19,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.6,414.95,0.7279824561403508,1,1
1038-ZAGBI,True,Female,False,True,True,12,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),19.8,229.6,0.6377777777777778,1,1
1041-RXHRA,True,Female,False,False,False,41,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),70.25,2868.05,2.331747967479675,1,1
1042-HFUCW,False,Female,False,False,True,25,True,False,DSL,False,True,False,True,False,False,One year,True,Credit card (automatic),54.75,1266.35,1.6884666666666666,3,3
1043-UXOVO,False,Female,False,False,False,71,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),113.15,7993.3,3.7527230046948357,8,8
1043-YCUTE,True,Male,False,True,False,56,True,True,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),25.15,1327.15,0.7899702380952381,2,2
1045-LTCYT,False,Female,False,True,True,8,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),21.05,139.75,0.5822916666666667,1,1
1047-NNCBF,False,Male,False,False,False,20,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),70.55,1493.55,2.4892499999999997,1,1
1047-RNXZV,False,Male,False,False,False,43,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.55,876.15,0.6791860465116278,1,1
1049-FYSYG,False,Female,False,True,False,17,False,False,DSL,False,True,True,False,False,False,Month-to-month,True,Credit card (automatic),35.65,646.05,1.2667647058823528,2,2
1051-EQPZR,False,Female,False,True,True,44,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.6,780.25,0.5910984848484848,1,1
1051-GEJLJ,False,Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.5,27.55,0.45916666666666667,1,1
1052-QJIBV,False,Female,False,True,True,71,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.9,1397.3,0.6560093896713615,1,1
1053-MXTTK,False,Female,False,True,True,72,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),108.65,7726.35,3.577013888888889,7,7
1057-FOGLZ,False,Female,False,False,False,18,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.65,391.7,0.7253703703703703,1,1
1058-CIYUA,False,Female,True,True,False,52,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,106.5,5621.85,3.6037500000000002,6,6
1060-ENTOF,False,Female,True,True,False,67,True,True,Fiber optic,True,True,True,True,False,True,One year,True,Credit card (automatic),105.4,7035.6,3.500298507462687,7,7
1061-PNTHC,False,Female,False,True,True,56,True,True,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Mailed check,109.6,5953.0,3.543452380952381,7,7
1062-LHZOD,True,Male,False,True,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,69.9,69.9,2.33,1,1
1063-DHQJF,False,Male,False,True,True,69,True,False,Fiber optic,False,True,False,True,True,False,Two year,True,Mailed check,92.15,6480.9,3.1308695652173912,4,4
1064-FBXNK,False,Male,False,True,True,1,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),19.85,19.85,0.6616666666666667,1,1
1066-JKSGK,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.15,20.15,0.6716666666666666,1,1
1069-QJOEE,False,Male,False,True,True,25,True,False,No,False,False,False,False,False,False,One year,False,Electronic check,19.9,505.45,0.6739333333333333,1,1
1069-XAIEM,True,Female,True,False,False,1,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.05,85.05,2.835,3,3
1073-XXCZD,False,Male,False,True,False,55,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),25.7,1443.65,0.874939393939394,2,2
1074-AMIOH,False,Female,False,True,True,53,True,False,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),108.25,5935.1,3.7327672955974847,6,6
1074-WVEVG,False,Female,False,True,False,59,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.35,1267.0,0.715819209039548,1,1
1075-BGWOH,True,Male,True,True,False,16,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,98.75,1587.55,3.307395833333333,5,5
1077-HUUJM,False,Female,False,False,True,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,71.05,472.65,2.2507142857142854,1,1
1078-TDCRN,False,Female,True,True,False,3,False,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,30.75,82.85,0.9205555555555555,1,1
1080-BWSYE,False,Male,True,True,False,64,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.65,1740.8,0.9066666666666666,2,2
1084-MNSMJ,False,Female,False,True,True,51,True,False,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),85.5,4421.95,2.89016339869281,7,7
1084-UQCHV,True,Male,False,False,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),69.75,69.75,2.325,1,1
1085-LDWAM,False,Female,False,True,True,69,True,False,No,False,False,False,False,False,False,One year,True,Credit card (automatic),20.35,1442.65,0.6969323671497585,1,1
1086-LXKFY,True,Female,False,True,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,69.1,69.1,2.3033333333333332,1,1
1087-GRUYI,False,Male,False,True,False,38,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.4,743.5,0.6521929824561403,1,1
1087-UDSIH,True,Female,False,False,False,3,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.6,59.75,0.6638888888888889,1,1
1088-AUUZZ,False,Male,False,True,True,56,True,True,DSL,True,True,False,True,False,True,Two year,True,Credit card (automatic),75.85,4261.2,2.5364285714285715,6,6
1088-CNNKB,False,Male,False,True,False,63,True,True,DSL,True,True,True,True,False,True,One year,False,Credit card (automatic),80.0,5040.2,2.6667724867724867,7,7
1089-HDMKP,False,Male,True,False,True,11,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Electronic check,54.55,601.25,1.821969696969697,3,3
1089-XZWHH,False,Female,False,True,True,24,True,False,No,False,False,False,False,False,False,Two year,True,Mailed check,19.7,494.05,0.6861805555555556,1,1
1090-ESELR,False,Male,False,True,True,72,True,False,Fiber optic,True,True,False,True,True,True,Two year,False,Bank transfer (automatic),105.5,7611.55,3.523865740740741,6,6
1090-PYKCI,False,Female,False,True,True,69,True,True,Fiber optic,True,True,True,True,True,False,One year,True,Credit card (automatic),105.1,7234.8,3.495072463768116,7,7
1091-SOZGA,False,Female,False,True,True,56,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Credit card (automatic),99.8,5515.45,3.283005952380952,5,5
1092-GANHU,True,Male,False,False,False,17,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,76.65,1313.55,2.5755882352941177,2,2
1092-WPIVQ,False,Female,False,True,True,18,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.1,428.45,0.7934259259259259,2,2
1093-YSWCA,False,Male,False,False,False,11,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.55,223.15,0.6762121212121213,1,1
1094-BKOSX,False,Female,False,True,True,45,False,False,DSL,False,True,True,True,False,True,One year,False,Bank transfer (automatic),51.0,2264.5,1.6774074074074075,4,4
1095-JUDTC,True,Female,True,False,False,47,True,True,Fiber optic,False,True,False,True,True,False,Month-to-month,True,Electronic check,95.05,4504.55,3.194716312056738,5,5
1095-WGNGG,False,Female,False,True,False,61,True,True,Fiber optic,False,True,False,False,True,True,Two year,True,Bank transfer (automatic),101.05,5971.25,3.262978142076503,5,5
